Connections,Num Followers,Internacional,lenght headline,Headline en Esp?,Tiene Summary?,calidad longitud,Calidad Headline,_ID,Tiene Projects?,Tiene Certif?,tiene Courses?,Tiene Volunteer?,Tiene Lastest Exp?,Cluster connections,Categoría School Name,Categoría Degree
894,912,0,38,0,1,0,0,2679,0,0,0,0,1,5,3,
909,919,0,67,1,1,0,1,2682,0,0,0,0,1,5,3,
707,898,0,18,1,1,0,1,2702,0,0,0,0,1,4,3,
824,849,0,164,0,1,1,1,2728,0,1,0,0,1,5,3,
924,928,0,96,0,0,0,0,2739,0,0,0,0,1,5,3,
3897,10398,0,60,1,1,0,1,2783,0,1,0,0,1,7,3,
2297,2295,0,28,1,1,0,1,2788,0,0,0,1,1,7,3,
1064,1066,0,8,0,0,0,0,2836,0,1,0,0,1,6,3,
1061,1061,0,95,0,1,0,0,2837,0,0,0,0,1,6,3,
1124,1125,0,220,0,1,1,1,2839,0,1,1,0,1,6,3,
1039,1049,0,127,1,1,1,2,2853,0,0,0,0,1,6,3,
1023,1027,0,106,0,0,1,1,2888,1,0,1,1,1,6,3,
1003,1009,1,220,1,1,1,2,2889,0,0,1,1,1,6,3,
639,639,0,41,1,1,0,1,375,0,0,1,0,0,4,2,
312,314,0,58,0,1,0,0,585,0,0,1,0,0,2,2,
766,777,0,78,0,0,0,0,438,0,0,0,0,1,4,,
692,697,1,19,1,0,0,1,861,0,0,0,0,1,4,,
664,674,0,29,0,0,0,0,867,0,0,0,0,0,4,,
674,685,0,176,1,1,1,2,932,0,0,0,0,1,4,,
401,401,0,47,0,0,0,0,145,0,0,0,0,1,3,2,
541,559,0,20,0,1,0,0,776,0,0,0,0,1,3,2,
349,357,0,89,0,0,0,0,1167,0,0,0,0,1,2,2,
1965,1992,0,36,1,1,0,1,1424,0,1,1,0,1,7,2,
428,426,0,35,0,0,0,0,1489,0,0,0,0,1,3,2,
413,424,0,185,0,1,1,1,1652,0,1,0,0,0,3,2,
740,750,0,92,1,1,0,1,1824,0,1,0,0,0,4,2,
493,493,0,15,1,1,0,1,1995,0,1,0,1,1,3,2,
503,746,1,27,0,0,0,0,2288,0,0,0,0,0,3,2,
1731,1727,0,33,0,0,0,0,2298,0,1,0,0,1,7,2,
689,696,0,32,0,1,0,0,2433,0,0,0,0,1,4,2,
331,338,0,210,1,1,1,2,2455,0,1,0,0,1,2,2,
335,335,0,78,0,1,0,0,2508,0,0,0,0,1,2,2,
374,508,1,121,1,1,1,2,2564,0,1,0,0,1,2,2,
487,489,0,138,0,0,1,1,2574,0,0,0,0,1,3,,
375,433,0,61,1,1,0,1,311,0,1,0,0,1,2,3,1
1333,1329,0,85,1,1,0,1,962,0,1,0,0,1,7,1,1
4437,4616,1,208,1,1,1,2,666,0,1,0,0,1,7,3,1
665,666,0,59,1,0,0,1,889,0,0,0,0,1,4,1,1
1008,1013,1,48,1,1,0,1,1096,0,0,1,0,0,6,3,1
912,910,1,65,0,1,0,0,1130,1,0,0,0,1,5,3,1
426,431,0,70,1,1,0,1,315,0,1,0,0,1,3,1,1
3652,3669,0,41,1,1,0,1,698,0,1,0,0,1,7,1,1
21052,21244,1,199,1,1,1,2,7,1,1,1,1,1,7,3,1
961,1110,0,33,1,1,0,1,157,0,0,0,0,1,5,1,1
480,517,1,61,0,1,0,0,73,0,1,0,0,1,3,3,1
1003,1012,0,68,0,0,0,0,1144,0,1,0,0,1,6,1,1
3353,3570,0,38,1,1,0,1,691,0,1,0,1,1,7,3,1
664,687,1,33,1,1,0,1,899,0,0,0,0,1,4,3,1
882,905,1,67,1,0,0,1,465,0,0,0,0,1,5,3,1
980,983,0,32,1,0,0,1,1049,0,1,0,1,1,5,1,1
897,888,1,23,1,1,0,1,455,0,0,0,0,1,5,1,1
411,420,0,65,0,1,0,0,100,0,0,0,1,1,3,1,5
637,642,0,133,1,1,1,2,413,0,1,0,0,1,4,1,5
317,317,0,2,1,0,0,1,560,0,0,0,0,0,2,1,5
9573,9527,0,126,0,1,1,1,33,0,0,1,0,1,7,3,5
1128,1130,0,44,1,0,0,1,1041,0,1,0,0,1,6,1,5
1326,1327,0,54,1,1,0,1,1298,0,0,0,0,1,7,3,1
1121,1296,1,80,1,1,0,1,1342,0,1,0,1,1,6,3,1
2174,2361,1,53,1,1,0,1,1361,0,0,0,1,1,7,3,1
2100,2162,0,76,1,1,0,1,1384,0,1,0,0,1,7,1,1
2154,2133,1,37,1,1,0,1,1393,0,1,0,0,1,7,3,1
1893,1898,1,48,1,1,0,1,1439,1,0,0,0,1,7,3,1
458,461,0,37,1,1,0,1,1537,0,0,0,0,1,3,1,1
407,408,0,62,0,1,0,0,1538,0,1,1,0,1,3,1,1
472,683,0,72,0,1,0,0,1571,0,1,0,1,1,3,1,5
584,589,0,167,0,1,1,1,1589,0,0,1,0,1,3,1,5
565,587,1,53,1,0,0,1,1619,0,1,0,0,1,3,3,1
564,580,1,54,1,0,0,1,1631,0,0,0,0,1,3,3,1
525,593,0,107,1,1,1,2,1648,0,0,0,0,1,3,1,5
382,391,0,152,0,1,1,1,1708,0,1,0,0,1,2,2,1
381,382,0,58,0,1,0,0,1741,0,0,0,0,1,2,3,1
381,382,0,58,0,1,0,0,1744,0,0,0,0,1,2,3,1
1652,1640,1,80,1,1,0,1,1891,0,1,0,1,1,7,3,1
494,493,0,44,0,1,0,0,1981,0,0,0,0,1,3,1,5
538,558,0,63,0,0,0,0,2056,0,1,1,0,1,3,1,1
457,474,1,17,1,0,0,1,2121,0,0,0,0,1,3,3,1
475,476,0,162,0,1,1,1,2126,0,1,0,0,1,3,1,5
755,750,1,81,1,1,0,1,2129,0,0,0,0,1,4,3,1
536,530,1,49,1,1,0,1,2160,0,1,0,0,1,3,3,1
698,701,0,43,0,0,0,0,2313,0,1,0,0,1,4,1,5
1002,1096,0,195,1,1,1,2,2411,0,0,0,0,1,6,1,1
448,448,0,100,0,0,1,1,2590,0,0,0,0,1,3,3,1
437,443,0,65,0,0,0,0,2642,0,0,0,0,1,3,3,1
807,841,1,36,1,1,0,1,2738,0,0,0,0,1,5,3,1
1050,1043,1,190,1,1,1,2,2859,0,1,0,0,1,6,3,1
934,1112,0,70,0,1,0,0,2862,0,0,0,0,1,5,3,1
500,982,0,126,0,0,1,1,2894,1,0,1,1,1,3,3,1
